MPC ID,Securely Classified,Class,a_i,a_f,a_min,a_mean,a_max,a_sigma,a_delta,adot_min,adot_mean,adot_max,adot_delta,e_i,e_f,e_min,e_mean,e_max,e_sigma,e_delta,edot_min,edot_mean,edot_max,edot_delta,i_i,i_f,i_min,i_mean,i_max,i_sigma,i_delta,idot_min,idot_mean,idot_max,idot_delta,Om_i,Om_f,Om_min,Om_mean,Om_max,Om_sigma,Om_delta,Omdot_min,Omdot_mean,Omdot_max,Omdot_delta,o_i,o_f,o_min,o_mean,o_max,o_sigma,o_delta,odot_min,odot_mean,odot_max,odot_delta
K02VD1D, True, Classical,4.509100e+01,4.508700e+01,4.507900e+01,4.508753e+01,4.509500e+01,3.437027e-03,1.600000e-02,-1.100000e-05,-3.995301e-08,1.000000e-05,2.100000e-05,6.418900e-02,6.492600e-02,6.400100e-02,6.458831e-02,6.542600e-02,3.143958e-04,1.425000e-03,-5.180000e-07,7.373583e-09,5.590000e-07,1.077000e-06,8.532700e-01,6.887400e-01,6.887400e-01,7.699086e-01,8.532700e-01,4.799617e-02,1.645300e-01,-2.350000e-06,-1.645302e-06,-8.100000e-07,1.540000e-06,8.451700e+01,9.212900e+01,8.451700e+01,8.775143e+01,9.212900e+01,2.196536e+00,7.612000e+00,2.100000e-05,7.612007e-05,1.530000e-04,1.320000e-04,2.419600e+02,2.444600e+02,2.415600e+02,2.437132e+02,2.448600e+02,8.935732e-01,3.300000e+00,-4.400000e-04,2.500004e-05,4.100000e-04,8.500000e-04
K02VD1F, True, Classical,4.415600e+01,4.414800e+01,4.413700e+01,4.415021e+01,4.415800e+01,3.739849e-03,2.100000e-02,-1.200000e-05,-7.999000e-08,1.200000e-05,2.400000e-05,6.009500e-02,5.841900e-02,5.840500e-02,5.918241e-02,6.009500e-02,3.872848e-04,1.690000e-03,-6.720000e-07,-1.676088e-08,5.870000e-07,1.259000e-06,1.806800e+00,1.983700e+00,1.806800e+00,1.895377e+00,1.983700e+00,5.140587e-02,1.769000e-01,1.100000e-06,1.769002e-06,2.300000e-06,1.200000e-06,1.571300e+02,1.542000e+02,1.542000e+02,1.556419e+02,1.571300e+02,8.607994e-01,2.930000e+00,-5.000000e-05,-2.929997e-05,-1.000000e-05,4.000000e-05,1.610600e+01,3.036300e+01,1.589700e+01,2.324233e+01,3.036300e+01,4.216185e+00,1.446600e+01,-4.510000e-04,1.425701e-04,6.740000e-04,1.125000e-03
K02VD8D, True,  Resonant,3.950200e+01,3.938100e+01,3.930400e+01,3.940276e+01,3.950400e+01,7.124816e-02,2.000000e-01,-3.601080e-05,-1.210010e-06,3.400000e-05,7.001080e-05,1.473900e-01,1.372700e-01,1.356500e-01,1.415109e-01,1.473900e-01,3.017388e-03,1.174000e-02,-1.040312e-06,-1.011991e-07,9.700000e-07,2.010312e-06,2.783400e+00,2.641600e+00,2.636500e+00,2.693627e+00,2.783400e+00,4.384965e-02,1.469000e-01,-4.100000e-06,-1.417995e-06,3.300000e-06,7.400000e-06,3.151500e+02,2.993000e+02,2.993000e+02,3.071563e+02,3.151500e+02,4.649613e+00,1.585000e+01,-2.400000e-04,-1.584999e-04,-1.100000e-04,1.300000e-04,3.950700e+01,9.167900e+00,9.167900e+00,2.460691e+01,3.950700e+01,8.786843e+00,3.033910e+01,-4.230000e-04,-3.033918e-04,-1.379724e-04,2.850276e-04
K02W21L, True, Classical,4.310500e+01,4.310000e+01,4.309900e+01,4.310584e+01,4.311000e+01,2.456483e-03,1.100000e-02,-6.000000e-06,-5.002601e-08,7.000000e-06,1.300000e-05,4.131900e-02,4.234800e-02,4.131900e-02,4.171589e-02,4.234800e-02,2.439078e-04,1.029000e-03,-4.460000e-07,1.029120e-08,4.950000e-07,9.410000e-07,2.549700e+00,2.234700e+00,2.234700e+00,2.397101e+00,2.549700e+00,9.189172e-02,3.150000e-01,-4.900000e-06,-3.149990e-06,-1.400000e-06,3.500000e-06,6.780300e+01,5.964400e+01,5.964400e+01,6.373987e+01,6.780300e+01,2.384598e+00,8.159000e+00,-1.180000e-04,-8.158995e-05,-4.400000e-05,7.400000e-05,3.336300e+02,3.530800e+02,3.335200e+02,3.431293e+02,3.530800e+02,5.610276e+00,1.956000e+01,-3.900000e-04,1.944944e-04,8.000000e-04,1.190000e-03
K02X91H, True, Classical,4.392300e+01,4.390400e+01,4.389600e+01,4.391222e+01,4.393100e+01,7.141573e-03,3.500000e-02,-1.900000e-05,-1.899290e-07,2.000000e-05,3.900000e-05,8.911000e-02,8.863400e-02,8.812700e-02,8.879681e-02,8.961700e-02,3.482955e-04,1.490000e-03,-7.470000e-07,-4.754511e-09,8.220000e-07,1.569000e-06,4.990500e+00,4.712400e+00,4.712400e+00,4.857404e+00,4.990500e+00,8.033067e-02,2.781000e-01,-5.800000e-06,-2.780994e-06,-5.000000e-07,5.300000e-06,8.047100e+01,7.136400e+01,7.136400e+01,7.594421e+01,8.047100e+01,2.649971e+00,9.107000e+00,-1.190000e-04,-9.106967e-05,-5.800000e-05,6.100000e-05,1.861300e+02,2.080700e+02,1.861300e+02,1.972250e+02,2.080700e+02,6.349482e+00,2.194000e+01,-2.300000e-04,2.193984e-04,7.000000e-04,9.300000e-04
K02X93V, True,  Resonant,3.931900e+01,3.943200e+01,3.931800e+01,3.940096e+01,3.948900e+01,5.828284e-02,1.710000e-01,-2.700000e-05,1.130031e-06,2.400000e-05,5.100000e-05,1.246500e-01,1.260100e-01,1.226700e-01,1.270419e-01,1.312600e-01,2.395087e-03,8.590000e-03,-9.300000e-07,1.360121e-08,8.998200e-07,1.829820e-06,1.327100e+01,1.331500e+01,1.321000e+01,1.325997e+01,1.331700e+01,2.824099e-02,1.070000e-01,-9.998000e-06,4.399710e-07,7.000000e-06,1.699800e-05,1.904500e+01,8.866800e+00,8.866800e+00,1.418792e+01,1.904500e+01,2.984435e+00,1.017820e+01,-1.461000e-04,-1.017820e-04,-7.503752e-05,7.106248e-05,1.645600e+02,1.229600e+02,1.229600e+02,1.438295e+02,1.645600e+02,1.202851e+01,4.160000e+01,-5.600000e-04,-4.159999e-04,-2.600000e-04,3.000000e-04
K03FC7J,False,  Detached,4.471000e+01,4.469900e+01,4.467900e+01,4.472760e+01,4.478000e+01,2.432457e-02,1.010000e-01,-5.400000e-05,-1.101350e-07,5.300000e-05,1.070000e-04,2.533000e-01,2.518500e-01,2.518500e-01,2.531978e-01,2.540000e-01,4.874313e-04,2.150000e-03,-1.190000e-06,-1.450189e-08,1.210000e-06,2.400000e-06,2.289400e+01,2.308700e+01,2.289400e+01,2.297957e+01,2.308700e+01,5.463150e-02,1.930000e-01,-9.000000e-06,1.930015e-06,1.400000e-05,2.300000e-05,1.622600e+02,1.539500e+02,1.539500e+02,1.580902e+02,1.622600e+02,2.433469e+00,8.310000e+00,-1.400000e-04,-8.309962e-05,-5.000000e-05,9.000000e-05,9.146900e+01,1.031800e+02,9.146900e+01,9.732403e+01,1.031800e+02,3.457141e+00,1.171100e+01,-9.098180e-05,1.171088e-04,3.959208e-04,4.869026e-04
K03FC7L, True,  Resonant,3.926700e+01,3.928700e+01,3.926700e+01,3.940354e+01,3.954900e+01,8.972053e-02,2.820000e-01,-5.700000e-05,2.000192e-07,5.900000e-05,1.160000e-04,2.353100e-01,2.335900e-01,2.335900e-01,2.367048e-01,2.396400e-01,1.558704e-03,6.050000e-03,-1.150000e-06,-1.719919e-08,1.070000e-06,2.220000e-06,3.494800e+00,3.341600e+00,3.341600e+00,3.405385e+00,3.494800e+00,4.483311e-02,1.532000e-01,-4.200000e-06,-1.532011e-06,3.000000e-07,4.500000e-06,3.142500e+02,2.986300e+02,2.986300e+02,3.064259e+02,3.142500e+02,4.561977e+00,1.562000e+01,-2.300000e-04,-1.562002e-04,-1.100000e-04,1.200000e-04,5.608600e+01,5.998000e+01,5.602200e+01,5.805082e+01,6.001200e+01,1.151365e+00,3.990000e+00,-7.200000e-05,3.894178e-05,3.010903e-04,3.730903e-04
K03FC7M, True, Classical,4.376000e+01,4.375400e+01,4.373700e+01,4.375222e+01,4.376300e+01,4.636497e-03,2.600000e-02,-1.300000e-05,-5.996800e-08,1.300000e-05,2.600000e-05,6.089300e-02,5.937200e-02,5.886300e-02,5.970897e-02,6.089300e-02,4.369213e-04,2.030000e-03,-7.050000e-07,-1.520869e-08,5.500000e-07,1.255000e-06,4.287600e+00,3.969400e+00,3.969400e+00,4.134512e+00,4.287600e+00,9.293412e-02,3.182000e-01,-5.300000e-06,-3.182006e-06,-9.998000e-07,4.300200e-06,5.240700e+01,4.182500e+01,4.182500e+01,4.716416e+01,5.240700e+01,3.079628e+00,1.058200e+01,-1.370000e-04,-1.058202e-04,-6.700000e-05,7.000000e-05,7.740800e+01,9.865400e+01,7.740800e+01,8.822687e+01,9.879400e+01,6.259424e+00,2.138600e+01,-4.130000e-04,2.124584e-04,6.940000e-04,1.107000e-03
K03FC8D, True, Classical,3.826000e+01,3.827000e+01,3.824000e+01,3.826382e+01,3.827600e+01,7.520791e-03,3.600000e-02,-3.500000e-05,1.001950e-07,3.300000e-05,6.800000e-05,2.218400e-02,2.090100e-02,1.837200e-02,2.108378e-02,2.411700e-02,1.282395e-03,5.745000e-03,-2.759448e-06,-1.281094e-08,2.666000e-06,5.425448e-06,5.304200e+00,5.513000e+00,5.304200e+00,5.428118e+00,5.513000e+00,6.043249e-02,2.088000e-01,-4.500000e-06,2.087966e-06,7.200000e-06,1.170000e-05,1.491500e+02,1.292300e+02,1.292300e+02,1.391072e+02,1.491500e+02,5.823273e+00,1.992000e+01,-2.700000e-04,-1.991998e-04,-1.100000e-04,1.600000e-04,3.396700e+02,2.220200e+01,1.594100e-01,1.785557e+02,3.599500e+02,1.682419e+02,3.597906e+02,-3.582445e-01,-3.174687e-03,3.571306e-01,7.153751e-01
K03FC9H, True,Scattering,7.078100e+01,6.993500e+01,6.962900e+01,7.077778e+01,7.121700e+01,3.684426e-01,1.588000e+00,-2.660000e-04,-8.461065e-06,4.260000e-04,6.920000e-04,6.094300e-01,6.033400e-01,6.017300e-01,6.084670e-01,6.111900e-01,2.174743e-03,9.460000e-03,-1.520000e-06,-6.090407e-08,1.970000e-06,3.490000e-06,1.869900e+01,1.914700e+01,1.869900e+01,1.890784e+01,1.914900e+01,1.116665e-01,4.500000e-01,-4.000000e-06,4.479826e-06,5.800000e-05,6.200000e-05,1.715900e+02,1.668100e+02,1.668100e+02,1.691972e+02,1.715900e+02,1.366030e+00,4.780000e+00,-1.500000e-04,-4.779979e-05,-9.998000e-06,1.400020e-04,2.967000e+02,3.017900e+02,2.967000e+02,2.994190e+02,3.017900e+02,1.424412e+00,5.090000e+00,-1.000000e-05,5.089954e-05,3.200000e-04,3.300000e-04
K03FC9M, True,  Detached,5.056600e+01,5.056100e+01,5.052600e+01,5.058581e+01,5.063900e+01,2.729803e-02,1.130000e-01,-5.600000e-05,-4.971390e-08,5.600000e-05,1.120000e-04,2.775700e-01,2.800400e-01,2.775600e-01,2.791299e-01,2.808300e-01,8.879473e-04,3.270000e-03,-7.900000e-07,2.470409e-08,9.700000e-07,1.760000e-06,1.789500e+01,1.792100e+01,1.789100e+01,1.790793e+01,1.792600e+01,8.520514e-03,3.500000e-02,-7.000000e-06,2.599940e-07,6.000000e-06,1.300000e-05,2.096700e+02,2.034200e+02,2.034200e+02,2.065510e+02,2.096700e+02,1.826536e+00,6.250000e+00,-1.200000e-04,-6.249987e-05,-2.999400e-05,9.000600e-05,4.938900e+01,5.973700e+01,4.938900e+01,5.455540e+01,5.973700e+01,3.003615e+00,1.034800e+01,6.000000e-06,1.034795e-04,3.460000e-04,3.400000e-04
K03FC9Z, True,  Detached,6.179800e+01,6.178500e+01,6.177600e+01,6.182713e+01,6.199800e+01,5.332075e-02,2.220000e-01,-1.660000e-04,-1.296511e-07,1.650330e-04,3.310330e-04,3.848500e-01,3.843600e-01,3.843600e-01,3.850085e-01,3.870100e-01,6.034462e-04,2.650000e-03,-1.910000e-06,-4.896571e-09,1.780356e-06,3.690356e-06,5.793300e+00,5.658100e+00,5.658100e+00,5.730030e+00,5.793300e+00,3.878734e-02,1.352000e-01,-6.700000e-06,-1.351996e-06,-2.000000e-07,6.500000e-06,2.803100e+01,2.375300e+01,2.375300e+01,2.589981e+01,2.803100e+01,1.229746e+00,4.278000e+00,-1.110000e-04,-4.278002e-05,-2.099370e-05,9.000630e-05,1.613300e+02,1.704500e+02,1.613300e+02,1.658801e+02,1.704700e+02,2.630831e+00,9.140000e+00,-2.000000e-05,9.119979e-05,5.000000e-04,5.200000e-04
K03FD0A, True, Classical,4.260700e+01,4.260600e+01,4.259600e+01,4.260926e+01,4.261900e+01,4.331907e-03,2.300000e-02,-1.500000e-05,-1.002300e-08,1.700000e-05,3.200000e-05,3.154600e-02,3.064900e-02,3.064900e-02,3.154822e-02,3.244500e-02,3.961769e-04,1.796000e-03,-9.870000e-07,-8.965946e-09,9.870000e-07,1.974000e-06,2.886700e-01,5.166200e-01,2.865500e-01,3.715661e-01,5.166200e-01,7.133755e-02,2.300700e-01,-1.449710e-06,2.279490e-06,6.480000e-06,7.929710e-06,3.042200e+02,2.405600e+02,2.405600e+02,2.670947e+02,3.042200e+02,1.874883e+01,6.366000e+01,-1.440000e-03,-6.365993e-04,-1.900000e-04,1.250000e-03,2.820300e+02,1.512800e+00,3.843000e-01,3.127992e+02,3.588800e+02,6.714248e+01,3.584957e+02,-3.580312e-01,-2.805170e-03,3.649270e-03,3.616805e-01
K03G55F, True, Classical,4.551300e+01,4.551300e+01,4.550200e+01,4.550990e+01,4.551500e+01,2.660697e-03,1.300000e-02,-9.000000e-06,-2.301051e-11,1.000000e-05,1.900000e-05,5.333300e-02,5.310300e-02,5.259200e-02,5.289651e-02,5.335100e-02,1.873941e-04,7.590000e-04,-5.560000e-07,-2.302367e-09,5.190000e-07,1.075000e-06,5.947600e+00,6.109400e+00,5.947600e+00,6.029733e+00,6.109400e+00,4.684860e-02,1.618000e-01,-1.000000e-07,1.618002e-06,2.600000e-06,2.700000e-06,1.634900e+02,1.562800e+02,1.562800e+02,1.598628e+02,1.634900e+02,2.102762e+00,7.210000e+00,-9.001800e-05,-7.210012e-05,-4.999000e-05,4.002800e-05,2.877900e+02,3.031400e+02,2.876700e+02,2.953086e+02,3.031400e+02,4.463246e+00,1.547000e+01,-3.800000e-04,1.535053e-04,7.202161e-04,1.100216e-03
K03H56X, True, Classical,4.720100e+01,4.724300e+01,4.720000e+01,4.723019e+01,4.727600e+01,1.984330e-02,7.600000e-02,-4.700000e-05,4.198260e-07,5.300000e-05,1.000000e-04,2.243400e-01,2.257700e-01,2.243400e-01,2.252075e-01,2.264500e-01,5.350477e-04,2.110000e-03,-1.290000e-06,1.429525e-08,1.380000e-06,2.670000e-06,2.952500e+01,2.964900e+01,2.951400e+01,2.958587e+01,2.965700e+01,3.863094e-02,1.430000e-01,-1.300000e-05,1.240036e-06,1.800000e-05,3.100000e-05,1.975400e+02,1.923200e+02,1.923200e+02,1.949137e+02,1.975400e+02,1.516738e+00,5.220000e+00,-1.100000e-04,-5.220000e-05,-3.000000e-05,8.000000e-05,2.651600e+02,2.724400e+02,2.650100e+02,2.688446e+02,2.724400e+02,2.101691e+00,7.430000e+00,-1.600000e-04,7.279966e-05,5.200000e-04,6.800000e-04
K03H56Y, True, Classical,4.259900e+01,4.260200e+01,4.258200e+01,4.259891e+01,4.260900e+01,4.743101e-03,2.700000e-02,-2.100000e-05,2.996499e-08,1.900000e-05,4.000000e-05,3.654900e-02,3.714700e-02,3.608900e-02,3.687005e-02,3.779300e-02,4.036210e-04,1.704000e-03,-1.133000e-06,5.982626e-09,1.124000e-06,2.257000e-06,2.575300e+00,2.182700e+00,2.182700e+00,2.381624e+00,2.575300e+00,1.148147e-01,3.926000e-01,-8.000000e-06,-3.925992e-06,-1.200000e-06,6.800000e-06,3.564200e+01,2.099000e+01,2.099000e+01,2.859775e+01,3.564200e+01,4.257975e+00,1.465200e+01,-2.700000e-04,-1.465195e-04,-6.798640e-05,2.020136e-04,2.476000e+02,2.772900e+02,2.470100e+02,2.619487e+02,2.775600e+02,8.693601e+00,3.055000e+01,-1.040000e-03,2.968990e-04,2.360000e-03,3.400000e-03
K03H56Z, True, Classical,4.360600e+01,4.360500e+01,4.359700e+01,4.360570e+01,4.361000e+01,2.734251e-03,1.300000e-02,-1.000000e-05,-1.000300e-08,9.000000e-06,1.900000e-05,4.309000e-03,3.194600e-03,2.821400e-03,3.605036e-03,4.309000e-03,3.736497e-04,1.487600e-03,-5.804000e-07,-1.114328e-08,5.929000e-07,1.173300e-06,2.549000e+00,2.231600e+00,2.231600e+00,2.394472e+00,2.549000e+00,9.262379e-02,3.174000e-01,-3.900000e-06,-3.174008e-06,-1.800000e-06,2.100000e-06,5.709400e+01,4.812100e+01,4.812100e+01,5.267290e+01,5.709400e+01,2.613689e+00,8.973000e+00,-1.080000e-04,-8.973012e-05,-5.598880e-05,5.201120e-05,1.070100e+02,1.272000e+02,1.070100e+02,1.208531e+02,1.353600e+02,6.933470e+00,2.835000e+01,-8.600000e-03,2.018894e-04,8.460000e-03,1.706000e-02
K03H57A, True,  Resonant,3.941500e+01,3.946200e+01,3.933000e+01,3.940022e+01,3.947900e+01,4.946858e-02,1.490000e-01,-2.300000e-05,4.700580e-07,2.200000e-05,4.500000e-05,1.709800e-01,1.683100e-01,1.647100e-01,1.692481e-01,1.733100e-01,2.248396e-03,8.600000e-03,-8.400000e-07,-2.669769e-08,7.600000e-07,1.600000e-06,2.763300e+01,2.794600e+01,2.763300e+01,2.777542e+01,2.794700e+01,9.670044e-02,3.140000e-01,-7.000000e-06,3.129937e-06,1.300000e-05,2.000000e-05,1.997100e+02,1.930100e+02,1.930100e+02,1.963642e+02,1.997100e+02,1.958195e+00,6.700000e+00,-8.000000e-05,-6.700004e-05,-5.998201e-05,2.001799e-05,3.651200e+00,3.445600e+02,3.625600e-02,2.829639e+02,3.598700e+02,1.397635e+02,3.598337e+02,-2.800000e-04,3.409088e-03,3.598337e-01,3.601137e-01
K03H57B,False,Scattering,1.596500e+02,1.607500e+02,1.595900e+02,1.606221e+02,1.615700e+02,6.135731e-01,1.980000e+00,-6.100000e-04,1.100080e-05,6.200000e-04,1.230000e-03,7.613600e-01,7.630300e-01,7.612400e-01,7.628186e-01,7.642200e-01,9.160743e-04,2.980000e-03,-8.800000e-07,1.670069e-08,8.800000e-07,1.760000e-06,1.550000e+01,1.550300e+01,1.549600e+01,1.549959e+01,1.550300e+01,1.228202e-03,7.000000e-03,-3.000000e-06,2.998700e-08,3.000000e-06,6.000000e-06,1.978700e+02,1.973400e+02,1.973400e+02,1.976011e+02,1.978700e+02,1.558617e-01,5.300000e-01,-3.000900e-05,-5.300090e-06,1.000000e-05,4.000900e-05,1.083900e+01,1.203600e+01,1.083900e+01,1.149350e+01,1.203600e+01,3.556558e-01,1.197000e+00,-4.000000e-06,1.197037e-05,1.270000e-04,1.310000e-04
K03H57D, True,  Resonant,3.938900e+01,3.947800e+01,3.931500e+01,3.940152e+01,3.949500e+01,5.945188e-02,1.800000e-01,-3.100000e-05,8.901571e-07,3.300000e-05,6.400000e-05,1.767500e-01,1.823700e-01,1.752300e-01,1.786735e-01,1.823700e-01,1.787372e-03,7.140000e-03,-6.800000e-07,5.620299e-08,8.800000e-07,1.560000e-06,5.618000e+00,5.531200e+00,5.531200e+00,5.575296e+00,5.618600e+00,2.472926e-02,8.740000e-02,-3.100000e-06,-8.680112e-07,1.100000e-06,4.200000e-06,3.438500e+01,2.431700e+01,2.431700e+01,2.952296e+01,3.438500e+01,2.960267e+00,1.006800e+01,-1.550000e-04,-1.006798e-04,-6.603302e-05,8.896698e-05,1.378300e+02,1.198300e+02,1.198300e+02,1.286147e+02,1.378300e+02,5.213876e+00,1.800000e+01,-2.600000e-04,-1.800003e-04,-4.000000e-05,2.200000e-04
K03H57E, True, Classical,4.420400e+01,4.421200e+01,4.419400e+01,4.421177e+01,4.422400e+01,6.588140e-03,3.000000e-02,-1.900000e-05,8.004601e-08,2.000000e-05,3.900000e-05,1.017400e-01,1.015700e-01,1.013000e-01,1.017383e-01,1.023100e-01,2.629952e-04,1.010000e-03,-7.200000e-07,-1.695149e-09,6.900000e-07,1.410000e-06,8.864000e+00,8.583900e+00,8.583900e+00,8.725047e+00,8.864000e+00,8.283654e-02,2.801000e-01,-8.100000e-06,-2.800969e-06,9.000000e-07,9.000000e-06,9.997000e+00,3.586700e+02,6.833700e-02,4.713678e+01,3.599300e+02,1.146548e+02,3.598617e+02,-1.426000e-04,3.486730e-03,3.598617e-01,3.600043e-01,1.664200e+02,1.877600e+02,1.664200e+02,1.771501e+02,1.877600e+02,6.231223e+00,2.134000e+01,-1.100000e-04,2.133986e-04,6.000000e-04,7.100000e-04
K03H57F, True,  Resonant,3.935400e+01,3.947100e+01,3.930700e+01,3.940403e+01,3.950700e+01,6.755232e-02,2.000000e-01,-3.400000e-05,1.170151e-06,3.500000e-05,6.900000e-05,1.932400e-01,2.001500e-01,1.924100e-01,1.963391e-01,2.008200e-01,2.061806e-03,8.410000e-03,-7.200000e-07,6.910224e-08,9.800000e-07,1.700000e-06,1.422300e+00,1.222400e+00,1.222400e+00,1.325604e+00,1.422300e+00,5.764870e-02,1.999000e-01,-3.000000e-06,-1.999002e-06,-1.200000e-06,1.800000e-06,4.813500e+01,4.212000e+01,4.212000e+01,4.541587e+01,4.813500e+01,1.802972e+00,6.015000e+00,-1.540000e-04,-6.014980e-05,-8.004002e-06,1.459960e-04,1.230500e+02,1.068200e+02,1.068200e+02,1.145590e+02,1.230500e+02,4.698046e+00,1.623000e+01,-2.501251e-04,-1.623001e-04,5.000000e-05,3.001251e-04
K03H57G,False, Classical,4.361900e+01,4.362100e+01,4.361200e+01,4.362039e+01,4.362700e+01,3.403464e-03,1.500000e-02,-1.000000e-05,1.999400e-08,1.200000e-05,2.200000e-05,3.258000e-02,3.288800e-02,3.231800e-02,3.294327e-02,3.345900e-02,2.972251e-04,1.141000e-03,-6.400000e-07,3.079738e-09,6.470000e-07,1.287000e-06,2.098500e+00,1.757700e+00,1.757700e+00,1.929965e+00,2.098500e+00,1.003133e-01,3.408000e-01,-4.600000e-06,-3.408009e-06,-1.700000e-06,2.900000e-06,3.630400e+01,2.383500e+01,2.383500e+01,3.034868e+01,3.630400e+01,3.629617e+00,1.246900e+01,-1.760000e-04,-1.246902e-04,-7.198560e-05,1.040144e-04,2.277700e+02,2.551200e+02,2.277700e+02,2.405027e+02,2.551200e+02,7.792213e+00,2.735000e+01,-1.020000e-03,2.734995e-04,1.040000e-03,2.060000e-03
K03H57H, True, Classical,4.400500e+01,4.400500e+01,4.399600e+01,4.400670e+01,4.401800e+01,4.974279e-03,2.200000e-02,-1.300000e-05,3.098789e-11,1.200000e-05,2.500000e-05,8.618600e-02,8.513700e-02,8.496500e-02,8.581722e-02,8.677800e-02,3.824203e-04,1.813000e-03,-8.150000e-07,-1.048928e-08,7.140000e-07,1.529000e-06,1.433600e+00,1.078400e+00,1.078400e+00,1.259525e+00,1.433600e+00,1.032344e-01,3.552000e-01,-5.600000e-06,-3.552001e-06,-1.800000e-06,3.800000e-06,3.913700e+01,2.757400e+01,2.757400e+01,3.362935e+01,3.913700e+01,3.350919e+00,1.156300e+01,-1.970000e-04,-1.156296e-04,-5.700000e-05,1.400000e-04,1.518800e+02,1.757200e+02,1.518800e+02,1.634994e+02,1.757200e+02,6.926038e+00,2.384000e+01,-2.300000e-04,2.384049e-04,6.900000e-04,9.200000e-04
K03H57M, True,Scattering,4.185200e+01,4.175100e+01,3.885000e+01,4.061996e+01,4.189500e+01,7.413230e-01,3.045000e+00,-1.011000e-03,-1.009569e-06,1.167000e-03,2.178000e-03,6.775700e-01,6.882700e-01,6.636000e-01,6.761817e-01,6.890900e-01,4.383127e-03,2.549000e-02,-7.280000e-06,1.069958e-07,9.330000e-06,1.661000e-05,1.078600e+01,8.354400e+00,8.354400e+00,9.310279e+00,1.078600e+01,7.544767e-01,2.431600e+00,-1.600000e-04,-2.431592e-05,1.740000e-05,1.774000e-04,1.436100e+01,3.234900e+02,3.947600e-01,2.161119e+02,3.598800e+02,1.619752e+02,3.594852e+02,-1.250000e-03,3.091291e-03,3.594852e-01,3.607352e-01,2.941300e+02,3.589800e+02,2.941300e+02,3.224012e+02,3.589800e+02,1.969738e+01,6.485000e+01,-1.200000e-04,6.484991e-04,1.660000e-03,1.780000e-03
K03K20O, True, Classical,4.392300e+01,4.392800e+01,4.391400e+01,4.392401e+01,4.393000e+01,3.013156e-03,1.600000e-02,-1.000000e-05,5.004901e-08,1.100000e-05,2.100000e-05,4.321300e-02,4.478300e-02,4.321300e-02,4.392582e-02,4.478300e-02,3.424919e-04,1.570000e-03,-5.770000e-07,1.570156e-08,5.808838e-07,1.157884e-06,1.786200e+00,2.110400e+00,1.786200e+00,1.944521e+00,2.110400e+00,9.427584e-02,3.242000e-01,1.800000e-06,3.241998e-06,4.600000e-06,2.800000e-06,2.287100e+02,2.157600e+02,2.157600e+02,2.220581e+02,2.287100e+02,3.764185e+00,1.295000e+01,-1.700000e-04,-1.295001e-04,-9.000000e-05,8.000000e-05,1.368000e+02,1.607200e+02,1.368000e+02,1.487414e+02,1.607200e+02,6.927035e+00,2.392000e+01,-5.800000e-04,2.391973e-04,8.500000e-04,1.430000e-03
K03L07A, True,  Resonant,7.593900e+01,7.591300e+01,7.558500e+01,7.577614e+01,7.595400e+01,1.260005e-01,3.690000e-01,-5.200000e-05,-2.599762e-07,9.800000e-05,1.500000e-04,5.266000e-01,5.261500e-01,5.241800e-01,5.254455e-01,5.266900e-01,8.062706e-04,2.510000e-03,-3.500000e-07,-4.499992e-09,5.900000e-07,9.400000e-07,5.643100e+00,5.592700e+00,5.592700e+00,5.619702e+00,5.643100e+00,1.477803e-02,5.040000e-02,-1.800000e-06,-5.040000e-07,9.997001e-08,1.899970e-06,3.413800e+01,3.270700e+01,3.270700e+01,3.342846e+01,3.413800e+01,4.175632e-01,1.431000e+00,-2.500000e-05,-1.431003e-05,-7.998400e-06,1.700160e-05,2.717500e+02,2.720600e+02,2.717500e+02,2.719517e+02,2.721100e+02,9.195424e-02,3.600000e-01,-2.000000e-05,3.100060e-06,3.000600e-05,5.000600e-05
K03L09D, True, Classical,4.726100e+01,4.736000e+01,4.722200e+01,4.726170e+01,4.737300e+01,4.247411e-02,1.510000e-01,-9.300000e-05,9.897390e-07,9.300000e-05,1.860000e-04,1.750000e-01,1.758000e-01,1.720800e-01,1.740179e-01,1.772600e-01,1.280909e-03,5.180000e-03,-2.530000e-06,7.993149e-09,2.350000e-06,4.880000e-06,6.967800e+00,7.321500e+00,6.967800e+00,7.147940e+00,7.321500e+00,9.830787e-02,3.537000e-01,-1.600000e-06,3.536957e-06,2.150000e-05,2.310000e-05,2.374100e+02,2.275100e+02,2.275100e+02,2.323350e+02,2.374100e+02,2.829124e+00,9.900000e+00,-2.400000e-04,-9.899951e-05,-3.999200e-05,2.000080e-04,3.287500e+02,3.510700e+02,3.287500e+02,3.403060e+02,3.510700e+02,6.239446e+00,2.232000e+01,-1.700000e-04,2.231962e-04,1.399720e-03,1.569720e-03
